ligand_name,ligand_smiles,electrophile_name,electrophile_id,electrophile_smiles,nucleophile_name,nucleophile_id,nucleophile_smiles,product_smiles,yield
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,37.11
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.96
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,34.89
MeO-KITPHOS,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.86
P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.37
Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,36.49
JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,34.79
"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,27.02
P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,31.84
Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,33.73
PPh2Me,CP(c1ccccc1)c1ccccc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,27.3
PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,24.37
tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,37.56
PPhMe2,CP(C)c1ccccc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,29.84
Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.86
PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.32
CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,38.58
PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.1
X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.29
PnBu3 HBF4,CCCCP(CCCC)CCCC,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,30.15
A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,2.92
BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,0.5
CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,0.15
CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,16.49
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,6.38
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,5.57
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,2.27
MeO-KITPHOS,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,4.15
P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,6.56
Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,7.17
JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,26.08
"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,2.9
P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,2.0
Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,7.27
PPh2Me,CP(c1ccccc1)c1ccccc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,6.76
PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,0.35
tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,25.75
PPhMe2,CP(C)c1ccccc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,0.22
Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,17.26
PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,4.53
CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,32.12
PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,6.91
X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,4.63
PnBu3 HBF4,CCCCP(CCCC)CCCC,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,4.06
A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,34.11
BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,31.79
CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,22.0
CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,51.31
Cy-DavePhos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,69.01
Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,66.9
Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,53.44
MeO-KITPHOS,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,65.23
P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,29.82
Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,64.24
JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,63.73
"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,70.22
P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,80.89
Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,31.55
PPh2Me,CP(c1ccccc1)c1ccccc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,25.15
PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,61.57
tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,69.49
PPhMe2,CP(C)c1ccccc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,61.46
Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,66.35
PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,30.16
CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,76.81
